springA,springB,springC,springP,summerA,summerB,summerC,summerP,autumnA,autumnB,autumnC,autumnP,WinterA,WinterB,WinterC,WinterP,,,,,,,,,
41.5,43,42.1,0,42.2,43.9,43.1,0,40.1,41.6,40.7,0,39.2,40.8,40,0,,,,,,,,,
41.5,43,42.1,0,42.2,43.9,43.1,0,40.1,41.6,40.7,0,39.2,40.8,40,0,,,,,,,,,
41.5,43,42.1,0,42.2,43.9,43.1,0,40,41.6,40.7,0,39.1,40.8,40,0,,,,,,,,,
41.5,43,42.1,0,42.2,43.9,43.1,0,40,41.6,40.7,0,39.1,40.8,40,0,,,,,,,,,
41.5,43,42.1,0,42.2,43.9,43.1,0,40,41.6,40.7,0,39.1,40.8,40,0,,,,,,,,,
41.5,43,42.1,0,42.2,43.9,43.1,0,40,41.6,40.7,0,39.1,40.8,40,0,,,,,,,,,
41.5,43,42.1,0,42.2,43.9,43.1,0,40,41.6,40.7,0,39.1,40.8,40,0,,,,,,,,,
41.5,43,42.1,0,42.2,43.9,43.1,0,40,41.6,40.7,0,39.1,40.8,40,0,,,,,,,,,
41.5,43,42.1,0,42.2,43.9,43.1,0,40,41.6,40.7,0,39.1,40.8,40,0,,,,,,,,,
41.5,43,42.1,0,42.2,43.9,43.1,0,40,41.6,40.7,0,39.1,40.8,40,0,,,,,,,,,
41.5,43,42.1,0,42.2,43.8,43.1,24.5,40,41.6,40.7,0,39.1,40.8,40,0,,,,,,,,,
41.5,43,42.1,0,42.2,43.8,43.1,24.5,40,41.6,40.7,0,39.1,40.8,40,0,,,,,,,,,
41.5,43.1,42.1,0,42.2,43.8,43.1,24.5,40,41.5,40.7,0,39,40.7,39.9,0,,,,,,,,,
41.5,43.1,42.1,0,42.2,43.8,43.1,24.5,40,41.5,40.7,0,39,40.7,39.9,0,,,,,,,,,
41.5,43.1,42.1,0,42.2,43.8,43.1,24.5,40,41.5,40.7,0,39,40.7,39.9,0,,,,,,,,,
41.5,43.1,42.1,0,42.2,43.8,43.1,24.5,40,41.5,40.7,0,39,40.7,39.9,0,,,,,,,,,
41.5,43.1,42.1,0,42.2,43.8,43.1,24.5,40,41.5,40.7,0,39,40.7,39.9,0,,,,,,,,,
41.5,43.1,42.1,0,42.2,43.8,43.1,24.5,40,41.5,40.7,0,39,40.7,39.9,0,,,,,,,,,
41.5,43.1,42.1,0,42.2,43.8,43.1,24.5,40,41.5,40.7,0,39,40.7,39.9,0,,,,,,,,,
41.5,43.1,42.1,0,42.2,43.8,43.1,24.5,40,41.5,40.7,0,39,40.7,39.9,0,,,,,,,,,
41.5,43.1,42.1,0,42,43.7,43,0,40,41.5,40.7,0,39,40.7,39.9,0,,,,,,,,,
41.5,43.1,42.1,0,42,43.7,43,0,40,41.5,40.7,0,39,40.7,39.9,0,,,,,,,,,
41.5,43.1,42.1,0,42,43.7,43,0,40,41.5,40.7,0,39,40.7,39.9,0,,,,,,,,,
41.5,43.1,42.1,0,42,43.7,43,0,40,41.5,40.7,0,39,40.7,39.9,0,,,,,,,,,
41.5,43.1,42.1,0,42,43.7,43,0,40,41.5,40.7,0,39,40.7,39.9,0,,,,,,,,,
41.5,43.1,42.1,0,42,43.7,43,0,40,41.5,40.7,0,39,40.7,39.9,0,,,,,,,,,
41.5,43.1,42.1,0,42,43.7,43,0,40,41.5,40.7,0,39,40.7,39.9,0,,,,,,,,,
41.5,43.1,42.1,0,42,43.7,43,0,40,41.5,40.7,0,39,40.7,39.9,0,,,,,,,,,
41.5,43.1,42.1,0,42,43.7,43,0,40,41.5,40.7,0,39,40.7,39.9,0,,,,,,,,,
41.5,43.1,42.1,0,42,43.7,43,0,40,41.5,40.7,0,39,40.7,39.9,0,,,,,,,,,
41.5,43.1,42.1,0,41.9,43.6,42.8,0,40,41.5,40.7,0,39,40.7,39.9,0,,,,,,,,,
41.5,43.1,42.1,0,41.9,43.6,42.8,0,40,41.5,40.7,0,39,40.7,39.9,0,,,,,,,,,
41.6,43.1,42.1,0,41.9,43.6,42.8,0,40,41.5,40.7,0,39,40.7,39.8,0,,,,,,,,,
41.6,43.1,42.1,0,41.9,43.6,42.8,0,40,41.5,40.7,0,39,40.7,39.8,0,,,,,,,,,
41.6,43.1,42.1,0,41.9,43.6,42.8,0,40,41.5,40.7,0,39,40.7,39.8,0,,,,,,,,,
41.6,43.1,42.1,0,41.9,43.6,42.8,0,40,41.5,40.7,0,39,40.7,39.8,0,,,,,,,,,
41.6,43.1,42.1,0,41.9,43.6,42.8,0,40,41.5,40.7,0,39,40.7,39.8,0,,,,,,,,,
41.6,43.1,42.1,0,41.9,43.6,42.8,0,40,41.5,40.7,0,39,40.7,39.8,0,,,,,,,,,
41.6,43.1,42.1,0,41.9,43.6,42.8,0,40,41.5,40.7,0,39,40.7,39.8,0,,,,,,,,,
41.6,43.1,42.1,0,41.9,43.6,42.8,0,40,41.5,40.7,0,39,40.7,39.8,0,,,,,,,,,
41.6,43.1,42.1,0,41.8,43.5,42.8,0,40,41.5,40.7,0,39,40.7,39.8,0,,,,,,,,,
41.6,43.1,42.1,0,41.8,43.5,42.8,0,40,41.5,40.7,0,39,40.7,39.8,0,,,,,,,,,
41.6,43.2,42.1,0,41.8,43.5,42.8,0,39.9,41.5,40.7,0,39,40.7,39.8,0,,,,,,,,,
41.6,43.2,42.1,0,41.8,43.5,42.8,0,39.9,41.5,40.7,0,39,40.7,39.8,0,,,,,,,,,
41.6,43.2,42.1,0,41.8,43.5,42.8,0,39.9,41.5,40.7,0,39,40.7,39.8,0,,,,,,,,,
41.6,43.2,42.1,0,41.8,43.5,42.8,0,39.9,41.5,40.7,0,39,40.7,39.8,0,,,,,,,,,
41.6,43.2,42.1,0,41.8,43.5,42.8,0,39.9,41.5,40.7,0,39,40.7,39.8,0,,,,,,,,,
41.6,43.2,42.1,0,41.8,43.5,42.8,0,39.9,41.5,40.7,0,39,40.7,39.8,0,,,,,,,,,
41.6,43.2,42.1,0,41.8,43.5,42.8,0,39.9,41.5,40.7,0,39,40.7,39.8,0,,,,,,,,,
41.6,43.2,42.1,0,41.8,43.5,42.8,0,39.9,41.5,40.7,0,39,40.7,39.8,0,,,,,,,,,
41.6,43.2,42.1,0,41.7,43.4,42.7,0,39.9,41.5,40.7,0,39,40.7,39.8,0,,,,,,,,,
41.6,43.2,42.1,0,41.7,43.4,42.7,0,39.9,41.5,40.7,0,39,40.7,39.8,0,,,,,,,,,
41.6,43.2,42.2,0,41.7,43.4,42.7,0,39.9,41.5,40.7,0,39,40.6,39.7,0,,,,,,,,,
41.6,43.2,42.2,0,41.7,43.4,42.7,0,39.9,41.5,40.7,0,39,40.6,39.7,0,,,,,,,,,
41.6,43.2,42.2,0,41.7,43.4,42.7,0,39.9,41.5,40.7,0,39,40.6,39.7,0,,,,,,,,,
41.6,43.2,42.2,0,41.7,43.4,42.7,0,39.9,41.5,40.7,0,39,40.6,39.7,0,,,,,,,,,
41.6,43.2,42.2,0,41.7,43.4,42.7,0,39.9,41.5,40.7,0,39,40.6,39.7,0,,,,,,,,,
41.6,43.2,42.2,0,41.7,43.4,42.7,0,39.9,41.5,40.7,0,39,40.6,39.7,0,,,,,,,,,
41.6,43.2,42.2,0,41.7,43.4,42.7,0,39.9,41.5,40.7,0,39,40.6,39.7,0,,,,,,,,,
41.6,43.2,42.2,0,41.7,43.4,42.7,0,39.9,41.5,40.7,0,39,40.6,39.7,0,,,,,,,,,
41.6,43.2,42.2,0,41.6,43.3,42.6,0,39.9,41.5,40.7,0,39,40.6,39.7,0,,,,,,,,,
41.6,43.2,42.2,0,41.6,43.3,42.6,0,39.9,41.5,40.7,0,39,40.6,39.7,0,,,,,,,,,
41.7,43.2,42.2,0,41.6,43.3,42.6,0,39.9,41.5,40.7,0,38.9,40.6,39.7,0,,,,,,,,,
41.7,43.2,42.2,0,41.6,43.3,42.6,0,39.9,41.5,40.7,0,38.9,40.6,39.7,0,,,,,,,,,
41.7,43.2,42.2,0,41.6,43.3,42.6,0,39.9,41.5,40.7,0,38.9,40.6,39.7,0,,,,,,,,,
41.7,43.2,42.2,0,41.6,43.3,42.6,0,39.9,41.5,40.7,0,38.9,40.6,39.7,0,,,,,,,,,
41.7,43.2,42.2,0,41.6,43.3,42.6,0,39.9,41.5,40.7,0,38.9,40.6,39.7,0,,,,,,,,,
41.7,43.2,42.2,0,41.6,43.3,42.6,0,39.9,41.5,40.7,0,38.9,40.6,39.7,0,,,,,,,,,
41.7,43.2,42.2,0,41.6,43.3,42.6,0,39.9,41.5,40.7,0,38.9,40.6,39.7,0,,,,,,,,,
41.7,43.2,42.2,0,41.6,43.3,42.6,0,39.9,41.5,40.7,0,38.9,40.6,39.7,0,,,,,,,,,
41.7,43.2,42.2,0,41.5,43.2,42.4,0,39.9,41.5,40.7,0,38.9,40.6,39.7,0,,,,,,,,,
41.7,43.2,42.2,0,41.5,43.2,42.4,0,39.9,41.5,40.7,0,38.9,40.6,39.7,0,,,,,,,,,
41.7,43.2,42.3,0,41.5,43.2,42.4,0,39.9,41.5,40.7,0,38.9,40.6,39.7,0,,,,,,,,,
41.7,43.2,42.3,0,41.5,43.2,42.4,0,39.9,41.5,40.7,0,38.9,40.6,39.7,0,,,,,,,,,
41.7,43.2,42.3,0,41.5,43.2,42.4,0,39.9,41.5,40.7,0,38.9,40.6,39.7,0,,,,,,,,,
41.7,43.2,42.3,0,41.5,43.2,42.4,0,39.9,41.5,40.7,0,38.9,40.6,39.7,0,,,,,,,,,
41.7,43.2,42.3,0,41.5,43.2,42.4,0,39.9,41.5,40.7,0,38.9,40.6,39.7,0,,,,,,,,,
41.7,43.2,42.3,0,41.5,43.2,42.4,0,39.9,41.5,40.7,0,38.9,40.6,39.7,0,,,,,,,,,
41.7,43.2,42.3,0,41.5,43.2,42.4,0,39.9,41.5,40.7,0,38.9,40.6,39.7,0,,,,,,,,,
41.7,43.2,42.3,0,41.5,43.2,42.4,0,39.9,41.5,40.7,0,38.9,40.6,39.7,0,,,,,,,,,
41.7,43.2,42.3,0,41.5,43.2,42.4,0,39.9,41.5,40.7,0,38.9,40.6,39.7,0,,,,,,,,,
41.7,43.2,42.3,0,41.5,43.2,42.4,0,39.9,41.5,40.7,0,38.9,40.6,39.7,0,,,,,,,,,
41.8,43.3,42.3,0,41.5,43.2,42.4,0,39.9,41.5,40.7,0,38.9,40.6,39.7,0,,,,,,,,,
41.8,43.3,42.3,0,41.5,43.2,42.4,0,39.9,41.5,40.7,0,38.9,40.6,39.7,0,,,,,,,,,
41.8,43.3,42.3,0,41.5,43.2,42.4,0,39.9,41.5,40.7,0,38.9,40.6,39.7,0,,,,,,,,,
41.8,43.3,42.3,0,41.5,43.2,42.4,0,39.9,41.5,40.7,0,38.9,40.6,39.7,0,,,,,,,,,
41.8,43.3,42.3,0,41.5,43.2,42.4,0,39.9,41.5,40.7,0,38.9,40.6,39.7,0,,,,,,,,,
41.8,43.3,42.3,0,41.5,43.2,42.4,0,39.9,41.5,40.7,0,38.9,40.6,39.7,0,,,,,,,,,
41.8,43.3,42.3,0,41.5,43.2,42.4,0,39.9,41.5,40.7,0,38.9,40.6,39.7,0,,,,,,,,,
41.8,43.3,42.3,0,41.5,43.2,42.4,0,39.9,41.5,40.7,0,38.9,40.6,39.7,0,,,,,,,,,
41.8,43.3,42.3,0,41.3,43,42.3,0,39.9,41.5,40.7,0,38.9,40.6,39.7,0,,,,,,,,,
41.8,43.3,42.3,0,41.3,43,42.3,0,39.9,41.5,40.7,0,38.9,40.6,39.7,0,,,,,,,,,
41.8,43.3,42.3,0,41.3,43,42.3,0,39.9,41.5,40.7,0,38.9,40.5,39.6,0,,,,,,,,,
41.8,43.3,42.3,0,41.3,43,42.3,0,39.9,41.5,40.7,0,38.9,40.5,39.6,0,,,,,,,,,
41.8,43.3,42.3,0,41.3,43,42.3,0,39.9,41.5,40.7,0,38.9,40.5,39.6,0,,,,,,,,,
41.8,43.3,42.3,0,41.3,43,42.3,0,39.9,41.5,40.7,0,38.9,40.5,39.6,0,,,,,,,,,
41.8,43.3,42.3,0,41.3,43,42.3,0,39.9,41.5,40.7,0,38.9,40.5,39.6,0,,,,,,,,,
41.8,43.3,42.3,0,41.3,43,42.3,0,39.9,41.5,40.7,0,38.9,40.5,39.6,0,,,,,,,,,
41.8,43.3,42.3,0,41.3,43,42.3,0,39.9,41.5,40.7,0,38.9,40.5,39.6,0,,,,,,,,,
41.8,43.3,42.3,0,41.3,43,42.3,0,39.9,41.5,40.7,0,38.9,40.5,39.6,0,,,,,,,,,
41.8,43.3,42.3,0,41.2,42.9,42.2,0,39.9,41.5,40.7,0,38.9,40.5,39.6,0,,,,,,,,,
41.8,43.3,42.3,0,41.2,42.9,42.2,0,39.9,41.5,40.7,0,38.9,40.5,39.6,0,,,,,,,,,
41.8,43.4,42.4,0,41.2,42.9,42.2,0,39.9,41.5,40.7,0,38.9,40.5,39.6,0,,,,,,,,,
41.8,43.4,42.4,0,41.2,42.9,42.2,0,39.9,41.5,40.7,0,38.9,40.5,39.6,0,,,,,,,,,
41.8,43.4,42.4,0,41.2,42.9,42.2,0,39.9,41.5,40.7,0,38.9,40.5,39.6,0,,,,,,,,,
41.8,43.4,42.4,0,41.2,42.9,42.2,0,39.9,41.5,40.7,0,38.9,40.5,39.6,0,,,,,,,,,
41.8,43.4,42.4,0,41.2,42.9,42.2,0,39.9,41.5,40.7,0,38.9,40.5,39.6,0,,,,,,,,,
41.8,43.4,42.4,0,41.2,42.9,42.2,0,39.9,41.5,40.7,0,38.9,40.5,39.6,0,,,,,,,,,
41.8,43.4,42.4,0,41.2,42.9,42.2,0,39.9,41.5,40.7,0,38.9,40.5,39.6,0,,,,,,,,,
41.8,43.4,42.4,0,41.2,42.9,42.2,0,39.9,41.5,40.7,0,38.9,40.5,39.6,0,,,,,,,,,
41.8,43.4,42.4,0,41.1,42.9,42.1,0,39.9,41.5,40.7,0,38.9,40.5,39.6,0,,,,,,,,,
41.8,43.4,42.4,0,41.1,42.9,42.1,0,39.9,41.5,40.7,0,38.9,40.5,39.6,0,,,,,,,,,
41.8,43.4,42.4,0,41.1,42.9,42.1,0,39.9,41.5,40.7,0,38.9,40.5,39.6,0,,,,,,,,,
41.8,43.4,42.4,0,41.1,42.9,42.1,0,39.9,41.5,40.7,0,38.9,40.5,39.6,0,,,,,,,,,
41.8,43.4,42.4,0,41.1,42.9,42.1,0,39.9,41.5,40.7,0,38.9,40.5,39.6,0,,,,,,,,,
41.8,43.4,42.4,0,41.1,42.9,42.1,0,39.9,41.5,40.7,0,38.9,40.5,39.6,0,,,,,,,,,
41.8,43.4,42.4,0,41.1,42.9,42.1,0,39.9,41.5,40.7,0,38.9,40.5,39.6,0,,,,,,,,,
41.8,43.4,42.4,0,41.1,42.9,42.1,0,39.9,41.5,40.7,0,38.9,40.5,39.6,0,,,,,,,,,
41.8,43.4,42.4,0,41.1,42.9,42.1,0,39.9,41.5,40.7,0,38.9,40.5,39.6,0,,,,,,,,,
41.8,43.4,42.4,0,41.1,42.9,42.1,0,39.9,41.5,40.7,0,38.9,40.5,39.6,0,,,,,,,,,
41.8,43.4,42.4,0,41.1,42.9,42.1,0,39.9,41.5,40.7,0,38.9,40.5,39.6,0,,,,,,,,,
41.8,43.4,42.4,0,41.1,42.9,42.1,0,39.9,41.5,40.7,0,38.9,40.5,39.6,0,,,,,,,,,
41.8,43.5,42.4,0,41.1,42.9,42.1,0,39.9,41.5,40.7,0,38.9,40.5,39.6,0,,,,,,,,,
41.8,43.5,42.4,0,41.1,42.9,42.1,0,39.9,41.5,40.7,0,38.9,40.5,39.6,0,,,,,,,,,
41.8,43.5,42.4,0,41.1,42.9,42.1,0,39.9,41.5,40.7,0,38.9,40.5,39.6,0,,,,,,,,,
41.8,43.5,42.4,0,41.1,42.9,42.1,0,39.9,41.5,40.7,0,38.9,40.5,39.6,0,,,,,,,,,
41.8,43.5,42.4,0,41.1,42.9,42.1,0,39.9,41.5,40.7,0,38.9,40.5,39.6,0,,,,,,,,,
41.8,43.5,42.4,0,41.1,42.9,42.1,0,39.9,41.5,40.7,0,38.9,40.5,39.6,0,,,,,,,,,
41.8,43.5,42.4,0,41.1,42.9,42.1,0,39.9,41.5,40.7,0,38.9,40.5,39.6,0,,,,,,,,,
41.8,43.5,42.4,0,41.1,42.9,42.1,0,39.9,41.5,40.7,0,38.9,40.5,39.6,0,,,,,,,,,
41.8,43.5,42.4,0,41,42.7,42,0,39.9,41.5,40.7,0,38.9,40.5,39.6,0,,,,,,,,,
41.8,43.5,42.4,0,41,42.7,42,0,39.9,41.5,40.7,0,38.9,40.5,39.6,0,,,,,,,,,
41.9,43.5,42.4,0,41,42.7,42,0,39.9,41.5,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
41.9,43.5,42.4,0,41,42.7,42,0,39.9,41.5,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
41.9,43.5,42.4,0,41,42.7,42,0,39.9,41.5,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
41.9,43.5,42.4,0,41,42.7,42,0,39.9,41.5,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
41.9,43.5,42.4,0,41,42.7,42,0,39.9,41.5,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
41.9,43.5,42.4,0,41,42.7,42,0,39.9,41.5,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
41.9,43.5,42.4,0,41,42.7,42,0,39.9,41.5,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
41.9,43.5,42.4,0,41,42.7,42,0,39.9,41.5,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
41.9,43.5,42.4,0,40.9,42.6,41.9,0,39.9,41.5,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
41.9,43.5,42.4,0,40.9,42.6,41.9,0,39.9,41.5,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42,43.6,42.5,0,40.9,42.6,41.9,0,39.9,41.5,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42,43.6,42.5,0,40.9,42.6,41.9,0,39.9,41.5,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42,43.6,42.5,0,40.9,42.6,41.9,0,39.9,41.5,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42,43.6,42.5,0,40.9,42.6,41.9,0,39.9,41.5,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42,43.6,42.5,0,40.9,42.6,41.9,0,39.9,41.5,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42,43.6,42.5,0,40.9,42.6,41.9,0,39.9,41.5,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42,43.6,42.5,0,40.9,42.6,41.9,0,39.9,41.5,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42,43.6,42.5,0,40.9,42.6,41.9,0,39.9,41.5,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42,43.6,42.5,0,40.8,42.5,41.8,0,39.9,41.5,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42,43.6,42.5,0,40.8,42.5,41.8,0,39.9,41.5,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42,43.6,42.5,0,40.8,42.5,41.8,0,39.9,41.5,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42,43.6,42.5,0,40.8,42.5,41.8,0,39.9,41.5,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42,43.6,42.5,0,40.8,42.5,41.8,0,39.9,41.5,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42,43.6,42.5,0,40.8,42.5,41.8,0,39.9,41.5,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42,43.6,42.5,0,40.8,42.5,41.8,0,39.9,41.5,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42,43.6,42.5,0,40.8,42.5,41.8,0,39.9,41.5,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42,43.6,42.5,0,40.8,42.5,41.8,0,39.9,41.5,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42,43.6,42.5,0,40.8,42.5,41.8,0,39.9,41.5,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42,43.6,42.5,0,40.8,42.5,41.7,0,39.9,41.5,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42,43.6,42.5,0,40.8,42.5,41.7,0,39.9,41.5,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.1,43.6,42.6,0,40.8,42.5,41.7,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.1,43.6,42.6,0,40.8,42.5,41.7,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.1,43.6,42.6,0,40.8,42.5,41.7,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.1,43.6,42.6,0,40.8,42.5,41.7,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.1,43.6,42.6,0,40.8,42.5,41.7,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.1,43.6,42.6,0,40.8,42.5,41.7,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.1,43.6,42.6,0,40.8,42.5,41.7,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.1,43.6,42.6,0,40.8,42.5,41.7,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.1,43.6,42.6,0,40.8,42.5,41.7,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.1,43.6,42.6,0,40.8,42.5,41.7,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.1,43.7,42.6,0,40.8,42.5,41.7,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.1,43.7,42.6,0,40.8,42.5,41.7,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.1,43.7,42.6,0,40.8,42.5,41.7,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.1,43.7,42.6,0,40.8,42.5,41.7,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.1,43.7,42.6,0,40.8,42.5,41.7,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.1,43.7,42.6,0,40.8,42.5,41.7,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.1,43.7,42.6,0,40.8,42.5,41.7,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.1,43.7,42.6,0,40.8,42.5,41.7,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.1,43.7,42.6,0,40.7,42.4,41.6,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.1,43.7,42.6,0,40.7,42.4,41.6,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.2,43.7,42.7,0,40.7,42.4,41.6,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.2,43.7,42.7,0,40.7,42.4,41.6,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.2,43.7,42.7,0,40.7,42.4,41.6,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.2,43.7,42.7,0,40.7,42.4,41.6,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.2,43.7,42.7,0,40.7,42.4,41.6,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.2,43.7,42.7,0,40.7,42.4,41.6,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.2,43.7,42.7,0,40.7,42.4,41.6,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.2,43.7,42.7,0,40.7,42.4,41.6,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.2,43.7,42.7,0,40.6,42.3,41.6,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.2,43.7,42.7,0,40.6,42.3,41.6,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.2,43.8,42.7,0,40.6,42.3,41.6,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.2,43.8,42.7,0,40.6,42.3,41.6,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.2,43.8,42.7,0,40.6,42.3,41.6,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.2,43.8,42.7,0,40.6,42.3,41.6,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.2,43.8,42.7,0,40.6,42.3,41.6,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.2,43.8,42.7,0,40.6,42.3,41.6,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.2,43.8,42.7,0,40.6,42.3,41.6,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.2,43.8,42.7,0,40.6,42.3,41.6,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.2,43.8,42.7,0,40.6,42.3,41.5,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.2,43.8,42.7,0,40.6,42.3,41.5,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.2,43.8,42.8,0,40.6,42.3,41.5,0,39.9,41.6,40.7,0,38.8,40.6,39.6,0,,,,,,,,,
42.2,43.8,42.8,0,40.6,42.3,41.5,0,39.9,41.6,40.7,0,38.8,40.6,39.6,0,,,,,,,,,
42.2,43.8,42.8,0,40.6,42.3,41.5,0,39.9,41.6,40.7,0,38.8,40.6,39.6,0,,,,,,,,,
42.2,43.8,42.8,0,40.6,42.3,41.5,0,39.9,41.6,40.7,0,38.8,40.6,39.6,0,,,,,,,,,
42.2,43.8,42.8,0,40.6,42.3,41.5,0,39.9,41.6,40.7,0,38.8,40.6,39.6,0,,,,,,,,,
42.2,43.8,42.8,0,40.6,42.3,41.5,0,39.9,41.6,40.7,0,38.8,40.6,39.6,0,,,,,,,,,
42.2,43.8,42.8,0,40.6,42.3,41.5,0,39.9,41.6,40.7,0,38.8,40.6,39.6,0,,,,,,,,,
42.2,43.8,42.8,0,40.6,42.3,41.5,0,39.9,41.6,40.7,0,38.8,40.6,39.6,0,,,,,,,,,
42.2,43.8,42.8,0,40.5,42.2,41.4,0,39.9,41.6,40.7,0,38.8,40.6,39.6,0,,,,,,,,,
42.2,43.8,42.8,0,40.5,42.2,41.4,0,39.9,41.6,40.7,0,38.8,40.6,39.6,0,,,,,,,,,
42.2,43.9,42.8,0,40.5,42.2,41.4,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.2,43.9,42.8,0,40.5,42.2,41.4,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.2,43.9,42.8,0,40.5,42.2,41.4,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.2,43.9,42.8,0,40.5,42.2,41.4,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.2,43.9,42.8,0,40.5,42.2,41.4,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.2,43.9,42.8,0,40.5,42.2,41.4,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
42.2,43.9,42.8,0,40.5,42.2,41.4,0,39.9,41.6,40.7,0,38.8,40.5,39.6,0,,,,,,,,,
